"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pik3ap1",7.50250817802259e-17,0.0337768852024263,0.052,0.018,1.7547616377577e-12,"1","Pik3ap1"
"Cers6",7.62707743029952e-17,0.111172395561562,0.712,0.61,1.78389714017275e-12,"1","Cers6"
"Bcl91",7.76412636219688e-17,0.112602315472629,0.668,0.583,1.81595151485423e-12,"1","Bcl9"
"Slc22a231",9.02818744390811e-17,0.122168437405103,0.591,0.493,2.11160276125567e-12,"1","Slc22a23"
"Etv5",1.3339996562284e-16,0.107435036658735,0.406,0.307,3.1200917959526e-12,"1","Etv5"
"Gng21",1.43811212543326e-16,0.111848254139971,0.534,0.431,3.36360045017585e-12,"1","Gng2"
"Clic4",1.51226047452271e-16,0.0807912331874296,0.915,0.878,3.53702602386116e-12,"1","Clic4"
"Tasp1",1.6133829183623e-16,0.106460152893908,0.745,0.675,3.77354130775758e-12,"1","Tasp1"
"Rgma1",1.64024629374071e-16,0.0965468259688349,0.597,0.448,3.83637205643014e-12,"1","Rgma"
"Acvr2b1",1.69694206223351e-16,0.0980786814426923,0.799,0.737,3.96897778935795e-12,"1","Acvr2b"
"Arl5a",1.83972071856025e-16,0.1055462821658,0.674,0.581,4.30292278864058e-12,"1","Arl5a"
"Sytl4",2.00080695852186e-16,0.0332603907241769,0.049,0.017,4.67968739528678e-12,"1","Sytl4"
"Nipbl1",2.86671158813593e-16,0.057440188128189,0.993,0.984,6.70495173349113e-12,"1","Nipbl"
"Cyb5rl",3.23313286186598e-16,0.0513543486874384,0.101,0.05,7.56197445061835e-12,"1","Cyb5rl"
"Dgkk",6.67375067277384e-16,0.0780623985479415,0.212,0.135,1.56092354485507e-11,"1","Dgkk"
"4930458D05Rik",7.37657835751939e-16,0.021086555422871,0.028,0.007,1.72530791204021e-11,"1","4930458D05Rik"
"Dlg31",7.46118512941206e-16,0.105970832611852,0.435,0.34,1.74509658991819e-11,"1","Dlg3"
"Igfbp3",9.49202667226147e-16,0.0733612662816475,0.179,0.109,2.22009011837524e-11,"1","Igfbp3"
"Arl151",9.69764820443302e-16,0.0923608798119273,0.888,0.843,2.26818293853484e-11,"1","Arl15"
"Fam189a11",1.08823910565873e-15,0.0688799693614687,0.137,0.078,2.5452824442252e-11,"1","Fam189a1"
"Doc2b",1.22766728643979e-15,0.0168295176917289,0.02,0.004,2.87139101625403e-11,"1","Doc2b"
"Smarcd2",1.24666808959136e-15,0.0949273536631309,0.372,0.281,2.91583199474522e-11,"1","Smarcd2"
"Ubxn7",1.27581645209312e-15,0.104904262344919,0.685,0.599,2.9840070998006e-11,"1","Ubxn7"
"Gm42679",1.31634505667745e-15,0.0150430613685157,0.017,0.003,3.07879945306289e-11,"1","Gm42679"
"Svs1",1.52938219477622e-15,0.00528610653279062,0.005,0,3.57707201536209e-11,"1","Svs1"
"Tubb4a1",1.61704146347999e-15,0.0607215926972343,0.123,0.068,3.78209827893336e-11,"1","Tubb4a"
"Phf21a1",1.91579881223053e-15,0.084669083957114,0.902,0.867,4.48086184192599e-11,"1","Phf21a"
"Fam135a1",1.92529024732497e-15,0.0971360753363751,0.792,0.735,4.50306135946837e-11,"1","Fam135a"
"Armc4",1.93273833947004e-15,0.0364455639899775,0.055,0.021,4.52048170218648e-11,"1","Armc4"
"Trim44",2.01256065847656e-15,0.0951636045698191,0.815,0.751,4.70717812411082e-11,"1","Trim44"
"Nrip1",2.23860386117036e-15,0.107719205486565,0.65,0.554,5.23587057089135e-11,"1","Nrip1"
"Deup1",2.3944177998035e-15,0.0183211203293392,0.023,0.005,5.60030379196041e-11,"1","Deup1"
"Fzd31",2.64354758391135e-15,0.103316383300549,0.687,0.587,6.18299344401026e-11,"1","Fzd3"
"Hoxa1",2.66302846710024e-15,0.084495053339136,0.291,0.204,6.22855728170076e-11,"1","Hoxa1"
"Efna1",2.83475959276159e-15,0.0770036511713689,0.196,0.124,6.63021921151009e-11,"1","Efna1"
"Bcas31",3.00716139275806e-15,0.111263583256574,0.703,0.626,7.03344978152183e-11,"1","Bcas3"
"Tdrd9",3.03590246175132e-15,0.0208487965029673,0.027,0.007,7.10067226779016e-11,"1","Tdrd9"
"Aldoc",3.11271777400047e-15,0.0345821887384552,0.058,0.023,7.28033560160969e-11,"1","Aldoc"
"Dab11",3.56926131612821e-15,0.117065550119266,0.668,0.54,8.34814529229228e-11,"1","Dab1"
"Deptor1",4.06675718993616e-15,0.0829127364114877,0.229,0.152,9.51173839154168e-11,"1","Deptor"
"Nr3c1",4.34906166030971e-15,0.070884165353916,0.148,0.087,1.01720203172984e-10,"1","Nr3c1"
"Man1a2",4.55469193029819e-15,0.0874039281360809,0.856,0.81,1.06529689557744e-10,"1","Man1a2"
"Gm42875",4.92556476294991e-15,0.00960305439965984,0.011,0.001,1.15204034240636e-10,"1","Gm42875"
"Tead2",5.4590924047748e-15,0.0910164790419929,0.798,0.733,1.27682712255278e-10,"1","Tead2"
"St6gal1",6.44251548648125e-15,0.106202416021504,0.495,0.399,1.5068399471331e-10,"1","St6gal1"
"Nek7",7.12495149173671e-15,0.109329342450372,0.545,0.459,1.6664549044023e-10,"1","Nek7"
"Gm15050",9.88854330482263e-15,0.0284716130347715,0.046,0.017,2.31283139356497e-10,"1","Gm15050"
"Cnmd",1.19423604214172e-14,0.0232364356089995,0.032,0.009,2.79319867896526e-10,"1","Cnmd"
"Tmem117",1.66958830878558e-14,0.0478919498092075,0.092,0.046,3.9050000954186e-10,"1","Tmem117"
"Lrp8os2",1.69709443442273e-14,0.0364011918213015,0.066,0.029,3.96933417267133e-10,"1","Lrp8os2"
"Tmcc1",1.70087999949567e-14,0.0916803475598069,0.828,0.773,3.97818823082042e-10,"1","Tmcc1"
"Glcci11",1.99573974326595e-14,0.0996770791501311,0.509,0.407,4.66783568552473e-10,"1","Glcci1"
"Cask",2.04841693355158e-14,0.0942589347371194,0.864,0.794,4.79104236588379e-10,"1","Cask"
"Slc17a7",2.46566379303073e-14,0.0168913050739518,0.021,0.005,5.76694104551957e-10,"1","Slc17a7"
"Hes51",2.51064058258898e-14,0.0490048787031556,0.079,0.038,5.87213725861736e-10,"1","Hes5"
"Epn2",3.25805160463924e-14,0.100140560305922,0.581,0.495,7.62025689809073e-10,"1","Epn2"
"Foxc2",3.4136582042873e-14,0.0633209058113843,0.183,0.115,7.98420517400756e-10,"1","Foxc2"
"Hmgxb3",3.44592074887967e-14,0.102114339056301,0.547,0.462,8.05966403955466e-10,"1","Hmgxb3"
"4930523C07Rik",3.76735200950575e-14,0.0339636118047333,0.052,0.02,8.81145961503299e-10,"1","4930523C07Rik"
"Ranbp171",3.84884705783026e-14,0.101039856917515,0.75,0.688,9.00206838355919e-10,"1","Ranbp17"
"Vsig8",4.23576580669209e-14,0.0113469006619558,0.013,0.002,9.90703264527213e-10,"1","Vsig8"
"Supt31",4.4020678205225e-14,0.100555751336693,0.76,0.694,1.02959964254201e-09,"1","Supt3"
"Kcmf1",4.66745946837721e-14,0.0900980820371172,0.8,0.744,1.09167209505875e-09,"1","Kcmf1"
"Mycl",4.7434336088238e-14,0.0614886592226849,0.154,0.093,1.1094416867678e-09,"1","Mycl"
"Palm",5.71392151353905e-14,0.0804539301225445,0.257,0.18,1.33642910280165e-09,"1","Palm"
"Gm28153",6.00707131328156e-14,0.0573681369483608,0.14,0.082,1.40499390946343e-09,"1","Gm28153"
"Zadh2",6.01574088588965e-14,0.0677186740518164,0.195,0.126,1.40702163580073e-09,"1","Zadh2"
"Cdh17",6.45814820278893e-14,0.0172532378816689,0.021,0.005,1.5104962831503e-09,"1","Cdh17"
"Qk1",6.99885582834431e-14,0.0546372042211907,0.991,0.986,1.63696238969145e-09,"1","Qk"
"Itsn11",1.01066725556372e-13,0.0935097199173498,0.844,0.762,2.36384964403799e-09,"1","Itsn1"
"Smad2",1.06201722804748e-13,0.0900202962704497,0.805,0.741,2.48395209468025e-09,"1","Smad2"
"Arsj",1.13735828733155e-13,0.0130475434092753,0.015,0.002,2.66016729823976e-09,"1","Arsj"
"Mob3b1",1.22259208326718e-13,0.0970465840046099,0.579,0.471,2.8595206235536e-09,"1","Mob3b"
"Fam49a",1.24523234536957e-13,0.0713069699234667,0.207,0.137,2.91247393258488e-09,"1","Fam49a"
"Tprg",1.40138038159746e-13,0.0106829365024762,0.011,0.001,3.27768857451831e-09,"1","Tprg"
"Yap11",1.46631060564806e-13,0.0875223159182962,0.818,0.757,3.42955387555024e-09,"1","Yap1"
"Rufy21",1.73742523089029e-13,0.0922437473802352,0.427,0.339,4.06366387252930e-09,"1","Rufy2"
"Kif5c1",1.86739840817995e-13,0.0973684561456643,0.656,0.551,4.36765813689209e-09,"1","Kif5c"
"Dock7",1.87798951674802e-13,0.0762807332167217,0.908,0.872,4.39242968072194e-09,"1","Dock7"
"Lrrc491",1.89845243122527e-13,0.0827776561916907,0.28,0.2,4.44029039139279e-09,"1","Lrrc49"
"Abcc1",2.00538125474445e-13,0.0984900193730729,0.535,0.447,4.69038621672178e-09,"1","Abcc1"
"Srpx2",2.094364589867e-13,0.0146154617695234,0.019,0.004,4.89850933923992e-09,"1","Srpx2"
"Elovl6",2.40859927375427e-13,0.0933873105503965,0.764,0.707,5.63347284138387e-09,"1","Elovl6"
"Rtn4r",2.45166284547097e-13,0.0230584965766519,0.033,0.011,5.73419422927204e-09,"1","Rtn4r"
"Gabra5",2.58122400760424e-13,0.0259278928574517,0.038,0.013,6.03722483138556e-09,"1","Gabra5"
"Mtcl11",2.65595262432959e-13,0.103396910831659,0.595,0.501,6.21200759304448e-09,"1","Mtcl1"
"Vrtn1",2.71039508616929e-13,0.0720016293953374,0.228,0.155,6.33934306704136e-09,"1","Vrtn"
"Xpo6",2.9552788092682e-13,0.0853660033230144,0.801,0.744,6.91210160699739e-09,"1","Xpo6"
"Chrna71",3.55354491214439e-13,0.0797501251927532,0.309,0.223,8.31138619501452e-09,"1","Chrna7"
"Dkk1",3.77533730691583e-13,0.0720185628085834,0.181,0.117,8.83013642714544e-09,"1","Dkk1"
"Tnpo1",4.96721707456532e-13,0.0552575670417659,0.971,0.963,1.16178240157008e-08,"1","Tnpo1"
"Cpxm2",5.37474017740175e-13,0.0216136614589961,0.032,0.01,1.2570979800925e-08,"1","Cpxm2"
"Gm47882",5.40741867930297e-13,0.0258981993636792,0.036,0.012,1.26474115490217e-08,"1","Gm47882"
"Chrna3",5.77185108146637e-13,0.0194784948918876,0.026,0.007,1.34997824944417e-08,"1","Chrna3"
"Apba1",5.98668562094015e-13,0.0276612140228226,0.042,0.016,1.40022589988169e-08,"1","Apba1"
"2410137M14Rik",6.60203371932357e-13,0.0106817931595363,0.013,0.002,1.54414966661259e-08,"1","2410137M14Rik"
"Ptch21",7.57752730419041e-13,0.0732908216714536,0.244,0.171,1.77230786117709e-08,"1","Ptch2"
"Lhfpl2",7.94593847958604e-13,0.0932045852472408,0.554,0.45,1.85847555099038e-08,"1","Lhfpl2"
"Inava1",8.78478629737562e-13,0.0800272417361683,0.305,0.225,2.05467366709318e-08,"1","Inava"
"Rere1",9.45262412981438e-13,0.0461389274889341,0.996,0.994,2.21087425772229e-08,"1","Rere"
"H2-M5",1.04242427256008e-12,0.0203435440594955,0.03,0.009,2.43812613109076e-08,"1","H2-M5"
"Ssbp21",1.06786396507642e-12,0.102066607088413,0.744,0.682,2.49762702791723e-08,"1","Ssbp2"
"Pcsk5",1.22223416896862e-12,0.0740362914151775,0.509,0.394,2.8586834978007e-08,"1","Pcsk5"
"Gm11379",1.30131939462481e-12,0.00782214193743607,0.009,0.001,3.04365593208797e-08,"1","Gm11379"
"Dscam",1.33460983366996e-12,0.0677275590057126,0.161,0.102,3.12151893997067e-08,"1","Dscam"
"H2afv1",1.34257855390309e-12,0.0853738466415136,0.807,0.749,3.14015697972393e-08,"1","H2afv"
"Zfp5321",1.38827057665284e-12,0.0950355661661036,0.689,0.602,3.24702605173333e-08,"1","Zfp532"
"Lrp3",1.5846771070351e-12,0.0644533253861319,0.207,0.139,3.70640128564439e-08,"1","Lrp3"
"Soga31",1.68263136822488e-12,0.0707600395018265,0.256,0.18,3.93550650714116e-08,"1","Soga3"
"Krt39",1.71034773013394e-12,0.00769127317130575,0.008,0.001,4.00033230601027e-08,"1","Krt39"
"Chrnb4",1.72350280865726e-12,0.0263824019797456,0.044,0.017,4.03110071916847e-08,"1","Chrnb4"
"Gnptab",1.81993242826823e-12,0.0900225413916018,0.407,0.325,4.25663995647655e-08,"1","Gnptab"
"Hsd17b7",1.99714702759506e-12,0.0744317667072585,0.223,0.155,4.67112718284208e-08,"1","Hsd17b7"
"Fam117b",2.00606793773145e-12,0.101078107172601,0.528,0.451,4.6919922995601e-08,"1","Fam117b"
"Znrf1",2.11514599367325e-12,0.0913928089475071,0.736,0.669,4.94711496460236e-08,"1","Znrf1"
"Fgf3",2.31852523980625e-12,0.0656510301832328,0.313,0.225,5.42279868338284e-08,"1","Fgf3"
"Galnt171",2.33015523582656e-12,0.0862698573239644,0.202,0.137,5.45000008107473e-08,"1","Galnt17"
"Gpatch81",2.49753721295889e-12,0.0666240511069427,0.94,0.914,5.84148978738954e-08,"1","Gpatch8"
"Tmem151b",2.56236684341943e-12,0.0264857073822424,0.046,0.018,5.9931198100737e-08,"1","Tmem151b"
"Podn",2.59002251400471e-12,0.0189025663498194,0.026,0.008,6.05780365800561e-08,"1","Podn"
"Ccnjl",2.86042339654928e-12,0.0846293984211038,0.423,0.334,6.6902442821891e-08,"1","Ccnjl"
"Lhpp",3.21981736488232e-12,0.0798242338474475,0.323,0.241,7.53083083472326e-08,"1","Lhpp"
"Arid3a",3.44254719456411e-12,0.0903426938485753,0.532,0.444,8.05177363336599e-08,"1","Arid3a"
"Rps6ka3",3.74308493946375e-12,0.102147680467755,0.662,0.592,8.75470136491177e-08,"1","Rps6ka3"
"Gm49876",3.74551710187294e-12,0.0134517601814893,0.017,0.004,8.76038994957063e-08,"1","Gm49876"
"Gm13715",3.74581753043621e-12,0.0188380136192005,0.028,0.008,8.76109262193725e-08,"1","Gm13715"
"Agap3",3.8153055463128e-12,0.0905394298661204,0.468,0.386,8.92361814227101e-08,"1","Agap3"
"Yaf2",4.24339029347756e-12,0.0894504877719345,0.701,0.623,9.92486555741467e-08,"1","Yaf2"
"4930474H06Rik",4.58358108979805e-12,0.0138660096805382,0.017,0.004,1.07205378109287e-07,"1","4930474H06Rik"
"Mid2",4.60224661618208e-12,0.0436942045621424,0.083,0.043,1.07641946105883e-07,"1","Mid2"
"C130071C03Rik",5.22896182275388e-12,0.0193355992361298,0.028,0.008,1.22300188072391e-07,"1","C130071C03Rik"
"Grm71",5.30395201645103e-12,0.051767612733326,0.071,0.035,1.24054133712773e-07,"1","Grm7"
"Fbxl201",5.59267639652459e-12,0.0917349989793563,0.408,0.324,1.30807108238314e-07,"1","Fbxl20"
"Dtnbp1",6.09421184595643e-12,0.0882972160787692,0.39,0.307,1.42537520865075e-07,"1","Dtnbp1"
"Gm15413",6.10953095643718e-12,0.0235919059831051,0.037,0.014,1.42895819540109e-07,"1","Gm15413"
"Gria41",6.52509782709107e-12,0.100948558412247,0.665,0.571,1.52615513077833e-07,"1","Gria4"
"Dnmt3a1",6.81065574798848e-12,0.0931890166774213,0.493,0.418,1.59294427289702e-07,"1","Dnmt3a"
"Ankrd28",7.27692937451249e-12,0.0734129298786699,0.919,0.877,1.70200101140473e-07,"1","Ankrd28"
"Myo1h",7.58454956344947e-12,0.0661577679101974,0.109,0.063,1.7739502973952e-07,"1","Myo1h"
"Vwa21",8.39485852123484e-12,0.0477217702515011,0.107,0.061,1.96347345953162e-07,"1","Vwa2"
"Lrp12",8.42031703220901e-12,0.0916951461327875,0.505,0.423,1.96942795066336e-07,"1","Lrp12"
"Snx27",8.539264563164e-12,0.0877783911820308,0.726,0.653,1.99724858867843e-07,"1","Snx27"
"Uri1",9.09779637934689e-12,0.080963908665848,0.826,0.77,2.12788359516544e-07,"1","Uri1"
"Rras2",9.21298331611985e-12,0.0854656929043599,0.775,0.713,2.15482466780727e-07,"1","Rras2"
"Kansl11",9.4776193203728e-12,0.0425007634876886,0.995,0.994,2.21672038284199e-07,"1","Kansl1"
"Lmo11",9.72913744565999e-12,0.0434348737796002,0.097,0.053,2.27554795716542e-07,"1","Lmo1"
"Dpysl2",9.93474671068035e-12,0.0865916810577954,0.594,0.514,2.32363790816103e-07,"1","Dpysl2"
"G630016G05Rik",9.99532290274028e-12,0.0509727356849066,0.116,0.068,2.33780607372192e-07,"1","G630016G05Rik"
"Arhgap351",1.0655667398812e-11,0.0752445435870773,0.831,0.795,2.49225404790814e-07,"1","Arhgap35"
"Nt5c21",1.07822194127798e-11,0.0937848877342946,0.526,0.448,2.52185329845506e-07,"1","Nt5c2"
"Wnt2b",1.17711027673924e-11,0.0322931949640566,0.059,0.027,2.7531432262654e-07,"1","Wnt2b"
"Slc22a15",1.29578424716998e-11,0.04334683868739,0.097,0.054,3.03070977570586e-07,"1","Slc22a15"
"Zmym41",1.36114379735298e-11,0.0614876439004273,0.942,0.921,3.18357922762888e-07,"1","Zmym4"
"0610040J01Rik",1.37011726611293e-11,0.0457443634771754,0.094,0.052,3.20456727371153e-07,"1","0610040J01Rik"
"Dennd4a",1.41982518757182e-11,0.0723683963867359,0.285,0.209,3.32082913121173e-07,"1","Dennd4a"
"Phlda2",1.43998777273384e-11,0.0807937722459523,0.794,0.727,3.36798740164718e-07,"1","Phlda2"
"Psors1c2",1.47910145868512e-11,0.0256224631737727,0.042,0.017,3.45947040171863e-07,"1","Psors1c2"
"Ezh2",1.53110510332594e-11,0.0577922041434302,0.962,0.951,3.58110172616904e-07,"1","Ezh2"
"Slc9a71",1.68113154645596e-11,0.0706067147386549,0.187,0.126,3.93199857400585e-07,"1","Slc9a7"
"Fbxw71",1.75295000608087e-11,0.0808413353426026,0.824,0.769,4.09997476922254e-07,"1","Fbxw7"
"Cacna1a1",2.02374455054548e-11,0.0687801277919449,0.244,0.174,4.73333612927083e-07,"1","Cacna1a"
"Lgi4",2.11902898572259e-11,0.00909213618990655,0.011,0.002,4.95619689470656e-07,"1","Lgi4"
"Gng4",2.12101193238928e-11,0.0196702841706992,0.028,0.009,4.96083480866528e-07,"1","Gng4"
"9630014M24Rik",2.14167740887817e-11,0.0488054036067538,0.113,0.067,5.00916929162515e-07,"1","9630014M24Rik"
"Cdhr5",2.14900591330859e-11,0.0128025075687546,0.017,0.004,5.02630993063747e-07,"1","Cdhr5"
"Sowahd",2.14900591330859e-11,0.0128025075687546,0.017,0.004,5.02630993063747e-07,"1","Sowahd"
"Utrn",2.19346231022459e-11,0.0793741641434818,0.893,0.814,5.1302889973843e-07,"1","Utrn"
"1810034E14Rik",2.19899352735833e-11,0.068131886708124,0.242,0.173,5.1432259611384e-07,"1","1810034E14Rik"
"Myom2",2.2046208613877e-11,0.0099861002365191,0.012,0.002,5.1563877326997e-07,"1","Myom2"
"Cbx2",2.35426946263663e-11,0.075445776756615,0.295,0.222,5.50640084616081e-07,"1","Cbx2"
"Mfge8",2.40586964971274e-11,0.0740330777078793,0.309,0.233,5.62708852371312e-07,"1","Mfge8"
"Lrp8os3",2.56681475559732e-11,0.015062998533488,0.019,0.005,6.00352303186657e-07,"1","Lrp8os3"
"D630045J12Rik",3.09471369448264e-11,0.0854073172003242,0.437,0.355,7.23822586002545e-07,"1","D630045J12Rik"
"Cdk18",3.12736961728694e-11,0.0541594586653524,0.148,0.094,7.31460479787243e-07,"1","Cdk18"
"Nf11",3.31529812355179e-11,0.0678571766683584,0.923,0.893,7.75415078117528e-07,"1","Nf1"
"Dennd1b1",3.3283769377868e-11,0.0896870825745764,0.674,0.587,7.78474081978955e-07,"1","Dennd1b"
"Sox41",3.75965469216024e-11,0.080430334446648,0.803,0.745,8.79345635949359e-07,"1","Sox4"
"Stk3",3.9953396768975e-11,0.0760477146852456,0.814,0.787,9.34469997029556e-07,"1","Stk3"
"Fam168a1",4.0197137271585e-11,0.0893415715437967,0.737,0.667,9.40170843645103e-07,"1","Fam168a"
"A930001A20Rik",4.08483698372634e-11,0.0129860763783739,0.017,0.004,9.55402522123753e-07,"1","A930001A20Rik"
"Ppm1k",4.54200394641119e-11,0.0492107511426366,0.123,0.075,1.06232930302611e-06,"1","Ppm1k"
"4933400C23Rik",4.80110315013989e-11,0.00891888562131208,0.01,0.001,1.12293001578622e-06,"1","4933400C23Rik"
"Sord",5.64521579395707e-11,0.0600695100281198,0.192,0.131,1.32035952204862e-06,"1","Sord"
"Hace1",5.65362069005407e-11,0.0883190437835091,0.695,0.623,1.32232534319675e-06,"1","Hace1"
"Neto21",5.94708600399169e-11,0.0903982175771324,0.537,0.453,1.39096394547362e-06,"1","Neto2"
"Sema3g",5.96315254021205e-11,0.0148707157200087,0.02,0.005,1.3947217476302e-06,"1","Sema3g"
"Cpne51",6.74061336403884e-11,0.0427167266837911,0.104,0.06,1.57656205971504e-06,"1","Cpne5"
"Gm13568",6.77904944709972e-11,0.0061115117386288,0.007,0.001,1.58555187518215e-06,"1","Gm13568"
"Gm42962",6.82151702522073e-11,0.0106904569806633,0.013,0.003,1.59548461702888e-06,"1","Gm42962"
"Pcbp31",6.83400091147974e-11,0.0874398968745056,0.544,0.457,1.598404473186e-06,"1","Pcbp3"
"H2afy",7.95503010720062e-11,0.084367385858124,0.63,0.558,1.86060199177315e-06,"1","H2afy"
"Ndufaf4",8.85900378001181e-11,0.0864782743942962,0.572,0.497,2.07203239410696e-06,"1","Ndufaf4"
"Tmem131l1",9.06961195010483e-11,0.0821393721063511,0.713,0.623,2.12129153901002e-06,"1","Tmem131l"
"N4bp2",9.5290503151605e-11,0.0785049499860797,0.806,0.755,2.22874957821289e-06,"1","N4bp2"
"Setd1b",9.89321888181636e-11,0.0845669066166551,0.45,0.377,2.31392496426803e-06,"1","Setd1b"
"Rfx71",1.05334027631375e-10,0.0703833019481255,0.882,0.853,2.46365757227022e-06,"1","Rfx7"
"2900052N01Rik",1.27448379007337e-10,0.00884590685036202,0.01,0.002,2.9808901366026e-06,"1","2900052N01Rik"
"Slc24a41",1.38925207787479e-10,0.0227979910340026,0.036,0.014,3.24932168494135e-06,"1","Slc24a4"
"Ppp2r5e1",1.45944613099716e-10,0.0728101549231969,0.823,0.795,3.41349855578925e-06,"1","Ppp2r5e"
"Zbtb18",1.48778692913876e-10,0.0696792651036093,0.266,0.197,3.47978484856264e-06,"1","Zbtb18"
"Nxph4",1.54938886753478e-10,0.0225514940929487,0.035,0.013,3.62386562227711e-06,"1","Nxph4"
"Ankrd121",1.57006288617086e-10,0.0901756740241493,0.434,0.362,3.67222008446502e-06,"1","Ankrd12"
"Ttc31",1.58325083519911e-10,0.0466300949375622,0.989,0.977,3.70306537844721e-06,"1","Ttc3"
"Stau2",1.60248111730002e-10,0.0885409291349866,0.377,0.305,3.74804308525301e-06,"1","Stau2"
"Ajap11",1.82980530028791e-10,0.0531886943560684,0.174,0.116,4.2797316168434e-06,"1","Ajap1"
"Kdm3b",1.87840341559167e-10,0.0880878860119879,0.592,0.533,4.39339774872736e-06,"1","Kdm3b"
"Gm143421",1.87969487852525e-10,0.0386314905797608,0.089,0.05,4.39641835138271e-06,"1","Gm14342"
"Fads21",1.91974747188427e-10,0.0776036547752873,0.437,0.355,4.49009736199012e-06,"1","Fads2"
"Sgcd1",1.99170751298712e-10,0.0819406982621514,0.224,0.161,4.65840470212558e-06,"1","Sgcd"
"Sema4g",2.01504613802942e-10,0.039198080359466,0.083,0.046,4.712991412237e-06,"1","Sema4g"
"Spred1",2.22381279332467e-10,0.0734467962974228,0.892,0.833,5.20127574230707e-06,"1","Spred1"
"Arhgap20",2.39117277946207e-10,0.0382892786948286,0.074,0.04,5.59271401388384e-06,"1","Arhgap20"
"Gm165991",2.45884643119399e-10,0.0861934020445224,0.454,0.381,5.75099591791962e-06,"1","Gm16599"
"Plb1",2.49305241331515e-10,0.0208981662379613,0.036,0.014,5.83100028950279e-06,"1","Plb1"
"Sgms2",2.53383570982795e-10,0.0430187479940511,0.087,0.049,5.9263883417166e-06,"1","Sgms2"
"Nbea1",2.61973821810533e-10,0.066441004382827,0.935,0.903,6.12730571832656e-06,"1","Nbea"
"Mphosph81",2.70379136243473e-10,0.0728037623885676,0.811,0.774,6.3238976175986e-06,"1","Mphosph8"
"Itpr2",2.74065315531836e-10,0.0614066144115697,0.23,0.164,6.41011366497411e-06,"1","Itpr2"
"R3hcc1",2.82627063547323e-10,0.0582775375874274,0.207,0.145,6.61036438930834e-06,"1","R3hcc1"
"Snx1",2.89192126222395e-10,0.0794008668217983,0.311,0.243,6.76391464021559e-06,"1","Snx1"
"Zeb1",3.0352462695134e-10,0.0804703619713443,0.695,0.591,7.0991374997649e-06,"1","Zeb1"
"Gm20631",3.90278528743281e-10,0.049586905978215,0.134,0.085,9.1282245087766e-06,"1","Gm20631"
"Wnk1",3.91475840712807e-10,0.0506059043776665,0.981,0.97,9.15622843843184e-06,"1","Wnk1"
"Mef2c",3.92442040654871e-10,0.00637887770526119,0.373,0.276,9.17882688887678e-06,"1","Mef2c"
"Robo4",3.97106652843954e-10,0.0220517819620271,0.038,0.016,9.28792750336724e-06,"1","Robo4"
"Fam120b",4.13906419948557e-10,0.0702722364297391,0.243,0.18,9.68085725617681e-06,"1","Fam120b"
"Capn2",4.18797887903072e-10,0.0750241686726749,0.344,0.27,9.79526380016496e-06,"1","Capn2"
"Rnf1501",4.24024018523569e-10,0.0544118245013187,0.146,0.095,9.91749776924777e-06,"1","Rnf150"
